2023-11-27 00:17:36,847 INFO    StreamThr :32012 [internal.py:wandb_internal():86] W&B internal server running at pid: 32012, started at: 2023-11-27 00:17:36.845786
2023-11-27 00:17:36,849 DEBUG   HandlerThread:32012 [handler.py:handle_request():146] handle_request: status
2023-11-27 00:17:36,856 INFO    WriterThread:32012 [datastore.py:open_for_write():85] open: /Users/divyamyadav/Desktop/Learning/ml/env/learning_microstructure_evolution/wandb/run-20231127_001736-q7beryry/run-q7beryry.wandb
2023-11-27 00:17:36,856 DEBUG   SenderThread:32012 [sender.py:send():380] send: header
2023-11-27 00:17:36,874 DEBUG   SenderThread:32012 [sender.py:send():380] send: run
2023-11-27 00:17:37,616 INFO    SenderThread:32012 [dir_watcher.py:__init__():211] watching files in: /Users/divyamyadav/Desktop/Learning/ml/env/learning_microstructure_evolution/wandb/run-20231127_001736-q7beryry/files
2023-11-27 00:17:37,616 INFO    SenderThread:32012 [sender.py:_start_run_threads():1124] run started: q7beryry with start time 1701024456.846799
2023-11-27 00:17:37,629 DEBUG   HandlerThread:32012 [handler.py:handle_request():146] handle_request: check_version
2023-11-27 00:17:37,629 DEBUG   SenderThread:32012 [sender.py:send_request():407] send_request: check_version
2023-11-27 00:17:37,738 DEBUG   HandlerThread:32012 [handler.py:handle_request():146] handle_request: run_start
2023-11-27 00:17:37,748 DEBUG   HandlerThread:32012 [system_info.py:__init__():32] System info init
2023-11-27 00:17:37,748 DEBUG   HandlerThread:32012 [system_info.py:__init__():47] System info init done
2023-11-27 00:17:37,748 INFO    HandlerThread:32012 [system_monitor.py:start():194] Starting system monitor
2023-11-27 00:17:37,749 INFO    SystemMonitor:32012 [system_monitor.py:_start():158] Starting system asset monitoring threads
2023-11-27 00:17:37,749 INFO    HandlerThread:32012 [system_monitor.py:probe():214] Collecting system info
2023-11-27 00:17:37,749 INFO    SystemMonitor:32012 [interfaces.py:start():190] Started cpu monitoring
2023-11-27 00:17:37,750 DEBUG   HandlerThread:32012 [system_info.py:probe():196] Probing system
2023-11-27 00:17:37,750 INFO    SystemMonitor:32012 [interfaces.py:start():190] Started disk monitoring
2023-11-27 00:17:37,752 INFO    SystemMonitor:32012 [interfaces.py:start():190] Started gpuapple monitoring
2023-11-27 00:17:37,753 INFO    SystemMonitor:32012 [interfaces.py:start():190] Started memory monitoring
2023-11-27 00:17:37,755 INFO    SystemMonitor:32012 [interfaces.py:start():190] Started network monitoring
2023-11-27 00:17:37,759 DEBUG   HandlerThread:32012 [system_info.py:_probe_git():181] Probing git
2023-11-27 00:17:37,777 DEBUG   HandlerThread:32012 [system_info.py:_probe_git():189] Probing git done
2023-11-27 00:17:37,777 DEBUG   HandlerThread:32012 [system_info.py:probe():244] Probing system done
2023-11-27 00:17:37,778 DEBUG   HandlerThread:32012 [system_monitor.py:probe():223] {'os': 'macOS-14.0-arm64-arm-64bit', 'python': '3.11.6', 'heartbeatAt': '2023-11-26T18:47:37.750269', 'startedAt': '2023-11-26T18:47:36.833854', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/divyamyadav/Desktop/Learning/ml/env/learning_microstructure_evolution/ms_model_train.py', 'codePathLocal': 'ms_model_train.py', 'codePath': 'ms_model_train.py', 'git': {'remote': 'https://github.com/Mooon/learning_microstructure_evolution', 'commit': '5cf24c1cc8b4ed298beec24c93ed010cb9b43fb4'}, 'email': 'msm19b031@iiitdm.ac.in', 'root': '/Users/divyamyadav/Desktop/Learning/ml/env/learning_microstructure_evolution', 'host': 'Divyams-MacBook-Pro.local', 'username': 'divyamyadav', 'executable': '/Users/divyamyadav/Desktop/Learning/ml/env/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'disk': {'/': {'total': 228.27386474609375, 'used': 12.439521789550781}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 8.0}}
2023-11-27 00:17:37,778 INFO    HandlerThread:32012 [system_monitor.py:probe():224] Finished collecting system info
2023-11-27 00:17:37,778 INFO    HandlerThread:32012 [system_monitor.py:probe():227] Publishing system info
2023-11-27 00:17:37,778 DEBUG   HandlerThread:32012 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-11-27 00:17:37,778 DEBUG   HandlerThread:32012 [system_info.py:_save_pip():68] Saving pip packages done
2023-11-27 00:17:37,778 INFO    HandlerThread:32012 [system_monitor.py:probe():229] Finished publishing system info
2023-11-27 00:17:37,780 DEBUG   SenderThread:32012 [sender.py:send():380] send: files
2023-11-27 00:17:37,780 INFO    SenderThread:32012 [sender.py:_save_file():1380] saving file wandb-metadata.json with policy now
2023-11-27 00:17:37,783 DEBUG   HandlerThread:32012 [handler.py:handle_request():146] handle_request: stop_status
2023-11-27 00:17:37,783 DEBUG   SenderThread:32012 [sender.py:send_request():407] send_request: stop_status
2023-11-27 00:17:37,784 DEBUG   HandlerThread:32012 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-27 00:17:38,161 DEBUG   SenderThread:32012 [sender.py:send():380] send: telemetry
2023-11-27 00:17:38,161 DEBUG   SenderThread:32012 [sender.py:send():380] send: exit
2023-11-27 00:17:38,162 INFO    SenderThread:32012 [sender.py:send_exit():585] handling exit code: 1
2023-11-27 00:17:38,162 INFO    SenderThread:32012 [sender.py:send_exit():587] handling runtime: 0
2023-11-27 00:17:38,162 INFO    SenderThread:32012 [sender.py:_save_file():1380] saving file wandb-summary.json with policy end
2023-11-27 00:17:38,162 INFO    SenderThread:32012 [sender.py:send_exit():593] send defer
2023-11-27 00:17:38,162 DEBUG   HandlerThread:32012 [handler.py:handle_request():146] handle_request: defer
2023-11-27 00:17:38,162 INFO    HandlerThread:32012 [handler.py:handle_request_defer():172] handle defer: 0
2023-11-27 00:17:38,162 DEBUG   SenderThread:32012 [sender.py:send_request():407] send_request: defer
2023-11-27 00:17:38,162 INFO    SenderThread:32012 [sender.py:send_request_defer():609] handle sender defer: 0
2023-11-27 00:17:38,162 INFO    SenderThread:32012 [sender.py:transition_state():613] send defer: 1
2023-11-27 00:17:38,162 DEBUG   HandlerThread:32012 [handler.py:handle_request():146] handle_request: defer
2023-11-27 00:17:38,162 INFO    HandlerThread:32012 [handler.py:handle_request_defer():172] handle defer: 1
2023-11-27 00:17:38,162 DEBUG   SenderThread:32012 [sender.py:send_request():407] send_request: defer
2023-11-27 00:17:38,162 INFO    SenderThread:32012 [sender.py:send_request_defer():609] handle sender defer: 1
2023-11-27 00:17:38,162 INFO    SenderThread:32012 [sender.py:transition_state():613] send defer: 2
2023-11-27 00:17:38,162 DEBUG   HandlerThread:32012 [handler.py:handle_request():146] handle_request: defer
2023-11-27 00:17:38,162 INFO    HandlerThread:32012 [handler.py:handle_request_defer():172] handle defer: 2
2023-11-27 00:17:38,163 INFO    HandlerThread:32012 [system_monitor.py:finish():203] Stopping system monitor
2023-11-27 00:17:38,163 INFO    HandlerThread:32012 [interfaces.py:finish():202] Joined cpu monitor
2023-11-27 00:17:38,163 DEBUG   SystemMonitor:32012 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-11-27 00:17:38,163 DEBUG   SystemMonitor:32012 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-11-27 00:17:38,163 DEBUG   SystemMonitor:32012 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-11-27 00:17:38,163 INFO    HandlerThread:32012 [interfaces.py:finish():202] Joined disk monitor
